image_path,en_caption,caption_es,caption_zh,caption_ur
/content/flickr30k_images/137398669.jpg,"A young boy is walking on what seems to be a chilly day , though the path he 's on seems to disappear into a sea of green grass .","Un niño está caminando en lo que parece ser un día frío, aunque el camino que está en parece desaparecer en un mar de hierba verde.","虽然他所走的道路似乎消失在一片绿草的海中,",ایک نوجوان لڑکا اُس وقت چلتا ہے جب اُسے لگتا ہے کہ راہ ’ گویا گھاس کے دریا میں غائب ہو گئی ہے ۔
/content/flickr30k_images/137422713.jpg,"A group of people are sitting and standing holding a banner that stays , "" WE ARE DEMANDING . ""","Un grupo de personas están sentadas y de pie sosteniendo un estandarte que se queda , "" ESTAMOS DEMANDANDO . ""","一群人坐着,站着一面旗帜,保持 "" 我们的需求 "" 。","اور لوگوں میں سے کچھ لوگ بیٹھ کر کھڑے ہوتے ہیں جو کھڑے ہو جاتے ہیں، ""ہم ' قسمت"" ہیں."
/content/flickr30k_images/137430875.jpg,A group of people posing for a picture in front of a tree and building .,Un grupo de personas posando para una imagen frente a un árbol y edificio.,一群人在一棵树和建筑物前摆着一张照片。,لوگوں کا ایک گروہ درخت اور عمارت کے سامنے تصویر میں تصویر پیش کرتا ہے ۔
/content/flickr30k_images/137430923.jpg,Four women and one man sitting on the sidewalk with sleeping bags .,Cuatro mujeres y un hombre sentados en la acera con sacos de dormir.,"4名妇女和1名男子坐在人行道上,装着睡袋。",چار عورتیں اور ایک آدمی سونے کے بیگ میں بیٹھے ہوئے تھے ۔
/content/flickr30k_images/137430967.jpg,"So many people came out with their sweatshirts , blankets and hats that very cold November night .","Tanta gente salió con sus sudaderas, mantas y sombreros que muy fría noche de noviembre.","许多人带着汗衫、毛毯和帽子出来,",بہت سے لوگ اپنے پس منظرِعام پر آنے لگے جو نومبر کی رات بہت سرد تھی ۔
/content/flickr30k_images/137431020.jpg,A boy and two girls are sitting in the street while wrapped in blankets .,Un niño y dos niñas están sentados en la calle mientras están envueltos en mantas.,"一名男孩和两名女孩坐在街上,",ایک لڑکا اور دو لڑکیاں گلی میں بیٹھے ہوئے ہیں ۔
/content/flickr30k_images/137431037.jpg,"Three different people , all wearing light colored tops and dark pants , are taking pictures with their cameras .","Tres personas diferentes , todos con tops de color claro y pantalones oscuros , están tomando fotos con sus cámaras .","三个不同的人, 都穿着浅色的上衣和黑裤子,",تین مختلف لوگ، سب سے اوپر والے رنگ اور سیاہ کیپوں سے بنے ہوئے ہیں، اپنیمروں سے تصویر بنا رہے ہیں.
/content/flickr30k_images/137431115.jpg,A multicultural group of friends sitting down in an outdoor floor and hanging out to together during a cold busy night .,Un grupo multicultural de amigos sentados en un piso al aire libre y pasando el rato juntos durante una fría noche ocupada.,"一群多文化的朋友坐在户外的地板上,",دوستوں کے مختلف گروہ کو ایک لوہے کے فرش پر بیٹھے ہوئے ایک سرد رات کے دوران ایک دوسرے کے ساتھ ملکر بیٹھ جاتے ہیں ۔
/content/flickr30k_images/137431253.jpg,"A girl is holding a green sign that says , "" invisible children no child should be a shoulder . ""","Una niña sostiene un cartel verde que dice: ""Niños invisibles, ningún niño debe ser un hombro"".","女孩持有绿色的标志,表示 "" 看不见的儿童不应该是肩膀 "" 。","ایک لڑکی ایک سبز نشان رکھنے کے لئے ہے، جو بیان کرتی ہے، ""ان نادیدہ بچے کو کوئی بچہ نہیں ہونا چاہیے"""
/content/flickr30k_images/137444338.jpg,"A group of people are sitting around a large white banner that says "" From New York . ""","Un grupo de personas están sentadas alrededor de una gran pancarta blanca que dice "" De Nueva York "" .","一群人坐在大白旗上,写着 "" 来自纽约 "" 。",لوگوں کا ایک گروہ ایک بڑے سفید رنگ کے گرد بیٹھا ہے جس کے بارے میں کہا جاتا ہے کہ ” نیویارک سے . . .
/content/flickr30k_images/137444466.jpg,A night street scene with a line of people waiting for something in a dome .,Una escena callejera nocturna con una fila de gente esperando algo en una cúpula.,"夜街场景, 有一排人在穹顶里等东西。",ایک رات ایک دیوار کے ساتھ لوگوں کو کچھ کرنے کے لئے کسی چیز کا انتظار کر رہے ہیں.
/content/flickr30k_images/137444523.jpg,A man in a green shirt and backpack is standing under cover along with a woman behind him taking a picture .,Un hombre en una camisa verde y mochila está de pie bajo la cubierta junto con una mujer detrás de él tomando una foto .,"身着绿色衬衫和背包的男人正站在掩护下,",ایک سبز چہرے میں ایک شخص اُس عورت کے پیچھے کھڑی رہتی ہے جو اُس کے پیچھے ایک عورت کیساتھ کھڑی رہتی ہے ۔
/content/flickr30k_images/137453677.jpg,A cooking event where young kids are cooking with eggs and brightly colored ingredients while people are watching .,Un evento de cocina donde los niños pequeños están cocinando con huevos e ingredientes de colores brillantes mientras la gente está mirando .,"烹饪活动, 幼儿在观看时用鸡蛋和彩色素材做饭。",جب بچے چھوٹے ہوتے ہیں تو اُنہیں کھانا پکانے کے لیے اِستعمال کِیا جاتا ہے ۔
/content/flickr30k_images/137453678.jpg,There is a little girl in pink being helped by three different adults as she makes something from dough and red dye .,Hay una niña en rosa siendo ayudada por tres adultos diferentes como ella hace algo de masa y colorante rojo .,"有三个不同的成年人帮助一个穿粉红色的小女孩,",ایک چھوٹی سی لڑکی کی تین مختلف اقسام کی مدد سے مدد کی جا رہی ہے جو لال اور سُرخ رنگ سے تعلق رکھتی ہے ۔
/content/flickr30k_images/137453681.jpg,A group of young adolescents in yellow shirts play with colored food .,Un grupo de jóvenes adolescentes en camisas amarillas juegan con comida de colores .,一群穿黄色衬衫的青少年玩彩色食物。,زرد رنگوں میں نوجوانوں کا ایک گروپ رنگ‌برنگی خوراک سے لطف‌اندوز ہوتا ہے ۔
/content/flickr30k_images/1374577120.jpg,"There are people mulling around and going about their business at what appears to be a street fair , or a ballgame .","Hay gente reflexionando y haciendo sus negocios en lo que parece ser una feria callejera, o un juego de pelota.","在街头集市或球赛上,",لوگوں کے ارد گرد ایسے لوگ ہیں جو اپنے کاروبار کے بارے میں سوچتے ہیں اور اُن کے کاروبار کے بارے میں بات کرتے ہیں ۔
/content/flickr30k_images/1375501091.jpg,Little boys in white karate uniforms performing their martial arts indoors .,Los niños pequeños en uniformes de karate blanco que realizan sus artes marciales en interiores.,穿着白色空手道制服的小男孩们在室内表演武术,سفید رنگوں میں لڑکوں کے بغیر اپنے پُراسرار فنِ‌تعمیر کا کام کرتے ہیں ۔
/content/flickr30k_images/1376871596.jpg,TWo people walking into a shadow in one direction while another walks in the midst of it .,Two gente caminando en una sombra en una dirección mientras que otro camina en medio de ella.,"Two人走在阴影中,朝一个方向走去,另一人走在阴影中。",لوگ ایک طرف کے سائے میں چلتے ہوئے ایک اَور سمت میں چلتے ہیں ۔
/content/flickr30k_images/1377428277.jpg,A man with a red umbrella seems to be messing with a tire while a baby and mother look on .,Un hombre con un paraguas rojo parece estar jugando con una llanta mientras un bebé y la madre miran.,一个拿着红伞的男人 似乎正在搞轮胎 而婴儿和母亲看着。,ایک سرخ چھتری کے ساتھ ایک شخص ایک ٹائر کے ساتھ گندگی اُٹھا رہا ہے جس میں ایک بچے اور ماں اُس کی دیکھ‌بھال کر رہی ہوتی ہے ۔
/content/flickr30k_images/1377668044.jpg,The dog is jumping for the item the man is holding above his head .,El perro está saltando por el objeto que el hombre está sosteniendo por encima de su cabeza.,"狗正在跳跃 物品,男子 持有在他的头顶 头顶上。",کتے کو اس شخص کے سر سے اوپر رکھا جاتا ہے.
/content/flickr30k_images/1378557186.jpg,The man is aiming to shoot something while his dog watches .,El hombre está tratando de disparar algo mientras su perro mira.,他的目标是在狗看的时候拍摄一些东西,وہ شخص کسی چیز پر گولی مارنے کا ارادہ کر رہا ہے جبکہ اس کا کتا دیکھتا ہے.
/content/flickr30k_images/137861003.jpg,A mother and her two sons walk behind a horse tied to a boat .,Una madre y sus dos hijos caminan detrás de un caballo atado a un barco.,母亲和她的两个儿子走在被绑在船上的马身后。,ایک ماں اور اُسکے دو بیٹے کشتی پر سوار ہوئے ۔
/content/flickr30k_images/1379026456.jpg,A man with headphones on is looking at a computer screen while sitting at a table .,Un hombre con auriculares está mirando una pantalla de computadora mientras se sienta en una mesa .,一个戴耳机的男人坐在桌子上看着电脑屏幕。,سر کے سر پر ایک شخص کمپیوٹر کی طرف دیکھ رہا ہے جب میز پر بیٹھے ہوئے دیکھتا ہے ۔
/content/flickr30k_images/138043357.jpg,"One man sits inside and plays the banjo , there are trees behind him outside .","Un hombre se sienta dentro y toca el banjo, hay árboles detrás de él fuera.","一个人坐在里面演奏班卓琴,",ایک شخص اندر بیٹھ کر خوش‌کُن مواد بجاتا ہے اور اس کے پیچھے درخت موجود ہیں ۔
/content/flickr30k_images/138235288.jpg,A blond woman wearing glasses and a brown jacket is walking by wooden masks .,Una mujer rubia con gafas y una chaqueta marrón está caminando por máscaras de madera.,"身戴眼镜和棕色夹克的金发女子,",اِس کے علاوہ اُس عورت کا رنگ بھی ہوتا ہے جو لکڑی کے تاروں سے گزرتا ہے ۔
/content/flickr30k_images/1383698008.jpg,a snowboarder wearing green pants doing a trick on a high bench,un snowboarder usando pantalones verdes haciendo un truco en un banco alto,一个穿着绿裤子的滑雪运动员 在高架椅上耍花招,ایک برف‌باری سبز رنگ کے سبز لباس کو دُور کرنے والی سائیکلوں پر ایک چال چل رہی ہے
/content/flickr30k_images/1383840121.jpg,The brown dog is laying down on a blue sheet .,El perro marrón está acostado sobre una sábana azul.,棕色狗躺在蓝色床单上,سبز کتے نیلے رنگ کی ایک نیلی فیکٹری پر گرا رہا ہے.
/content/flickr30k_images/1384292980.jpg,Two young women walk past a door in a white wall .,Dos mujeres jóvenes pasan por una puerta en una pared blanca.,两名年轻女子在白墙上走过一扇门。,دو نوجوان عورتیں سفید دیوار میں ایک دروازے میں ایک دروازہ کھو بیٹھی ہیں.
